parent_code,name,code
4114,睢阳区,411403
4114,民权县,411421
4114,睢县,411422
4114,宁陵县,411423
4114,柘城县,411424
4114,虞城县,411425
4114,夏邑县,411426
4114,豫东综合物流产业聚集区,411471
4114,河南商丘经济开发区,411472
4114,永城市,411481
4115,负忧,411502
4115,平桥区,411503
4115,罗山县,411521
4115,光山县,411522
4115,新县,411523
4115,商城县,411524
4115,固始县,411525
4115,潢川县,411526
4115,淮滨县,411527
4115,息县,411528
4115,信阳高新技术产业开发区,411571
4116,川汇区,411602
4116,扶沟县,411621
4116,西华县,411622
4116,商水县,411623
4116,沈丘县,411624
4116,郸城县,411625
4116,淮阳县,411626
4116,太康县,411627
4116,鹿邑县,411628
4116,河南周口经济开发区,411671
4116,项城市,411681
4117,驿城区,411702
4117,西平县,411721
4117,上蔡县,411722
4117,平舆县,411723
4117,正阳县,411724
4117,确山县,411725
4117,泌阳县,411726
4117,汝南县,411727
4117,遂平县,411728
4117,新蔡县,411729
4117,河南驻马店经济开发区,411771
4190,济源市,419001
4301,芙蓉区,430102
4301,天心区,430103
4301,岳麓区,430104
4301,开福区,430105
4301,雨花区,430111
4301,望城区,430112
4301,长沙县,430121
4301,浏阳市,430181
4301,宁乡市,430182
4302,荷塘区,430202
4302,芦淞区,430203
4302,石峰区,430204
4302,天元区,430211
4302,株洲县,430221
4302,攸县,430223
4302,茶陵县,430224
4302,炎陵县,430225
4302,云龙示范区,430271
4302,醴陵市,430281
4303,雨湖区,430302
4303,岳塘区,430304
4303,湘潭县,430321
4303,湖南湘潭高新技术产业园区,430371
4303,湘潭昭山示范区,430372
4303,湘潭九华示范区,430373
4303,湘乡市,430381
4303,韶山市,430382
4304,珠晖区,430405
4304,雁峰区,430406
4304,石鼓区,430407
4304,蒸湘区,430408
4304,南岳区,430412
4304,衡阳县,430421
4304,衡南县,430422
4304,衡山县,430423
4304,衡东县,430424
4304,祁东县,430426
4304,衡阳综合保税区,430471
4304,湖南衡阳高新技术产业园区,430472
4304,湖南衡阳松木经济开发区,430473
4304,耒阳市,430481
4304,常宁市,430482
4305,双清区,430502
4305,大祥区,430503
4305,北塔区,430511
4305,邵东县,430521
4305,新邵县,430522
4305,邵阳县,430523
4305,隆回县,430524
4305,洞口县,430525
4305,绥宁县,430527
4305,新宁县,430528
4305,城步苗族自治县,430529
4305,武冈市,430581
4306,岳阳楼区,430602
4306,云溪区,430603
4306,君山区,430611
4306,岳阳县,430621
4306,华容县,430623
4306,湘阴县,430624
4306,平江县,430626
4306,岳阳市屈原管理区,430671
4306,汨罗市,430681
4306,临湘市,430682
4307,武陵区,430702
4307,鼎城区,430703
4307,安乡县,430721
4307,汉寿县,430722
4307,澧县,430723
4307,临澧县,430724
4307,桃源县,430725
4307,石门县,430726
4307,常德市西洞庭管理区,430771
4307,津市市,430781
4308,永定区,430802
4308,武陵源区,430811
4308,慈利县,430821
4308,桑植县,430822
4309,资阳区,430902
4309,赫山区,430903
4309,南县,430921
4309,桃江县,430922
4309,安化县,430923
4309,益阳市大通湖管理区,430971
4309,湖南益阳高新技术产业园区,430972
4309,沅江市,430981
4310,北湖区,431002
4310,苏仙区,431003
4310,桂阳县,431021
4310,宜章县,431022
4310,永兴县,431023
4310,嘉禾县,431024
4310,临武县,431025
4310,汝城县,431026
4310,桂东县,431027
4310,安仁县,431028
4310,资兴市,431081
4311,零陵区,431102
4311,冷水滩区,431103
4311,祁阳县,431121
4311,东安县,431122
4311,双牌县,431123
4311,道县,431124
4311,江永县,431125
4311,宁远县,431126
4311,蓝山县,431127
4311,新田县,431128
4311,江华瑶族自治县,431129
4311,永州经济技术开发区,431171
4311,永州市金洞管理区,431172
4311,永州市回龙圩管理区,431173
4312,鹤城区,431202
4312,中方县,431221
4312,沅陵县,431222
4312,辰溪县,431223
4312,溆浦县,431224
4312,会同县,431225
4312,麻阳苗族自治县,431226
4312,新晃侗族自治县,431227
4312,芷江侗族自治县,431228
4312,靖州苗族侗族自治县,431229
4312,通道侗族自治县,431230
4312,怀化市洪江管理区,431271
4312,洪江市,431281
4313,娄星区,431302
4313,双峰县,431321
4313,新化县,431322
4313,冷水江市,431381
4313,涟源市,431382
4331,吉首市,433101
4331,泸溪县,433122
4331,凤凰县,433123
4331,花垣县,433124
4331,保靖县,433125
4331,古丈县,433126
4331,永顺县,433127
4331,龙山县,433130
4331,湖南吉首经济开发区,433172
4331,湖南永顺经济开发区,433173
4501,兴宁区,450102
4501,青秀区,450103
4501,江南区,450105
4501,西乡塘区,450107
4501,良庆区,450108
4501,邕宁区,450109
4501,武鸣区,450110
4501,隆安县,450123
4501,马山县,450124
4501,上林县,450125
4501,宾阳县,450126
4501,横县,450127
4502,城中区,450202
4502,鱼峰区,450203
4502,柳南区,450204
4502,柳北区,450205
4502,柳江区,450206
4502,柳城县,450222
4502,鹿寨县,450223
4502,融安县,450224
4502,融水苗族自治县,450225
4502,三江侗族自治县,450226
4503,秀峰区,450302
4503,叠彩区,450303
4503,象山区,450304
4503,七星区,450305
4503,雁山区,450311
4503,临桂区,450312
4503,阳朔县,450321
4503,灵川县,450323
4503,全州县,450324
4503,兴安县,450325
4503,永福县,450326
4503,灌阳县,450327
4503,龙胜各族自治县,450328
4503,资源县,450329
4503,平乐县,450330
4503,荔浦县,450331
4503,恭城瑶族自治县,450332
4504,万秀区,450403
4504,长洲区,450405
4504,龙圩区,450406
4504,苍梧县,450421
4504,藤县,450422
4504,蒙山县,450423
4504,岑溪市,450481
4505,海城区,450502
4505,银海区,450503
4505,铁山港区,450512
4505,合浦县,450521
4506,港口区,450602
4506,防城区,450603
4506,上思县,450621
4506,东兴市,450681
4507,钦南区,450702
4507,钦北区,450703
4507,灵山县,450721
4507,浦北县,450722
4508,港北区,450802
4508,港南区,450803
4508,覃塘区,450804
4508,平南县,450821
4508,桂平市,450881
4509,玉州区,450902
4509,福绵区,450903
4509,容县,450921
4509,陆川县,450922
4509,博白县,450923
4509,兴业县,450924
4509,北流市,450981
4510,右江区,451002
4510,田阳县,451021
4510,田东县,451022
4510,平果县,451023
4510,德保县,451024
4510,那坡县,451026
4510,凌云县,451027
4510,乐业县,451028
4510,田林县,451029
4510,西林县,451030
4510,隆林各族自治县,451031
4510,靖西市,451081
4511,八步区,451102
4511,平桂区,451103
4511,昭平县,451121
4511,钟山县,451122
4511,富川瑶族自治县,451123
4512,金城江区,451202
4512,宜州区,451203
4512,南丹县,451221
4512,天峨县,451222
4512,凤山县,451223
4512,东兰县,451224
4512,罗城仫佬族自治县,451225
4512,环江毛南族自治县,451226
4512,巴马瑶族自治县,451227
4512,都安瑶族自治县,451228
4512,大化瑶族自治县,451229
4513,兴宾区,451302
4513,忻城县,451321
4513,象州县,451322
4513,武宣县,451323
4513,金秀瑶族自治县,451324
4513,合山市,451381
4514,江州区,451402
4514,扶绥县,451421
4514,宁明县,451422
4514,龙州县,451423
4514,大新县,451424
4514,天等县,451425
4514,凭祥市,451481
5001,万州区,500101
5001,涪陵区,500102
5001,渝中区,500103
5001,大渡口区,500104
5001,江北区,500105
5001,沙坪坝区,500106
5001,九龙坡区,500107
5001,南岸区,500108
5001,北碚区,500109
5001,綦江区,500110
5001,大足区,500111
5001,渝北区,500112
5001,巴南区,500113
5001,黔江区,500114
5001,长寿区,500115
5001,江津区,500116
5001,合川区,500117
5001,永川区,500118
5001,南川区,500119
5001,璧山区,500120
5001,铜梁区,500151
5001,潼南区,500152
5001,荣昌区,500153
5001,开州区,500154
5001,梁平区,500155
5001,武隆区,500156
5002,城口县,500229
5002,丰都县,500230
5002,垫江县,500231
5002,忠县,500233
5002,云阳县,500235
5002,奉节县,500236
5002,巫山县,500237
5002,巫溪县,500238
5002,石柱土家族自治县,500240
5002,秀山土家族苗族自治县,500241
5002,酉阳土家族苗族自治县,500242
5002,彭水苗族土家族自治县,500243
5201,南明区,520102
5201,云岩区,520103
5201,花溪区,520111
5201,乌当区,520112
5201,白云区,520113
5201,观山湖区,520115
5201,开阳县,520121
5201,息烽县,520122
5201,修文县,520123
5201,清镇市,520181
5202,钟山区,520201
5202,六枝特区,520203
5202,水城县,520221
5202,盘州市,520281
5203,红花岗区,520302
5203,汇川区,520303
5203,播州区,520304
5203,桐梓县,520322
5203,绥阳县,520323
5203,正安县,520324
5203,道真仡佬族苗族自治县,520325
5203,务川仡佬族苗族自治县,520326
5203,凤冈县,520327
5203,湄潭县,520328
5203,余庆县,520329
5203,习水县,520330
5203,赤水市,520381
5203,仁怀市,520382
5204,西秀区,520402
5204,平坝区,520403
5204,普定县,520422
5204,镇宁布依族苗族自治县,520423
5204,关岭布依族苗族自治县,520424
5204,紫云苗族布依族自治县,520425
5205,七星关区,520502
5205,大方县,520521
5205,黔西县,520522
5205,金沙县,520523
5205,织金县,520524
5205,纳雍县,520525
5205,威宁彝族回族苗族自治县,520526
5205,赫章县,520527
5206,碧江区,520602
5206,万山区,520603
5206,江口县,520621
5206,玉屏侗族自治县,520622
5206,石阡县,520623
5206,思南县,520624
5206,印江土家族苗族自治县,520625
5206,德江县,520626
5206,沿河土家族自治县,520627
5206,松桃苗族自治县,520628
5223,兴义市,522301
5223,兴仁县,522322
5223,普安县,522323
5223,晴隆县,522324
5223,贞丰县,522325
5223,望谟县,522326
5223,册亨县,522327
5223,安龙县,522328
5226,凯里市,522601
5226,黄平县,522622
5226,施秉县,522623
5226,三穗县,522624
5226,镇远县,522625
5226,岑巩县,522626
5226,天柱县,522627
5226,锦屏县,522628
5226,剑河县,522629
5226,台江县,522630
5226,黎平县,522631
5226,榕江县,522632
5226,从江县,522633
5226,雷山县,522634
5226,麻江县,522635
5226,丹寨县,522636
5227,都匀市,522701
5227,福泉市,522702
5227,荔波县,522722
5227,贵定县,522723
5227,瓮安县,522725
5227,独山县,522726
5227,平塘县,522727
5227,罗甸县,522728
5227,长顺县,522729
5227,龙里县,522730
5227,惠水县,522731
5227,三都水族自治县,522732
5401,城关区,540102
5401,堆龙德庆区,540103
5401,林周县,540121
5401,当雄县,540122
5401,尼木县,540123
5401,曲水县,540124
5401,达孜县,540126
5401,墨竹工卡县,540127
5401,格尔木藏青工业园区,540171
5401,拉萨经济技术开发区,540172
5401,西藏文化旅游创意园区,540173
5401,达孜工业园区,540174
5402,桑珠孜区,540202
5402,南木林县,540221
5402,江孜县,540222
5402,定日县,540223
5402,萨迦县,540224
5402,拉孜县,540225
5402,昂仁县,540226
5402,谢通门县,540227
5402,白朗县,540228
5402,仁布县,540229
5402,康马县,540230
5402,定结县,540231
5402,仲巴县,540232
5402,亚东县,540233
5402,吉隆县,540234
5402,聂拉木县,540235
5402,萨嘎县,540236
5402,岗巴县,540237
5403,卡若区,540302
5403,江达县,540321
5403,贡觉县,540322
5403,类乌齐县,540323
5403,丁青县,540324
5403,察雅县,540325
5403,八宿县,540326
5403,左贡县,540327
5403,芒康县,540328
5403,洛隆县,540329
5403,边坝县,540330
5404,巴宜区,540402
5404,工布江达县,540421
5404,米林县,540422
5404,墨脱县,540423
5404,波密县,540424
5404,察隅县,540425
5404,朗县,540426
5405,乃东区,540502
5405,扎囊县,540521
5405,贡嘎县,540522
5405,桑日县,540523
5405,琼结县,540524
5405,曲松县,540525
5405,措美县,540526
5405,洛扎县,540527
5405,加查县,540528
5405,隆子县,540529
5405,错那县,540530
5405,浪卡子县,540531
5424,那曲县,542421
5424,嘉黎县,542422
5424,比如县,542423
5424,聂荣县,542424
5424,安多县,542425
5424,申扎县,542426
5424,索县,542427
5424,班戈县,542428
5424,巴青县,542429
5424,尼玛县,542430
5424,双湖县,542431
5425,普兰县,542521
5425,札达县,542522
5425,噶尔县,542523
5425,日土县,542524
5425,革吉县,542525
5425,改则县,542526
5425,措勤县,542527
6201,城关区,620102
6201,七里河区,620103
6201,西固区,620104
6201,安宁区,620105
6201,红古区,620111
6201,永登县,620121
6201,皋兰县,620122
6201,榆中县,620123
6201,兰州新区,620171
6202,嘉峪关市,620201
6203,金川区,620302
6203,永昌县,620321
6204,白银区,620402
6204,平川区,620403
6204,靖远县,620421
6204,会宁县,620422
6204,景泰县,620423
6205,秦州区,620502
6205,麦积区,620503
6205,清水县,620521
6205,秦安县,620522
6205,甘谷县,620523
6205,武山县,620524
6205,张家川回族自治县,620525
6206,凉州区,620602
6206,民勤县,620621
6206,古浪县,620622
6206,天祝藏族自治县,620623
6207,甘州区,620702
6207,肃南裕固族自治县,620721
6207,民乐县,620722
6207,临泽县,620723
6207,高台县,620724
6207,山丹县,620725
6208,崆峒区,620802
6208,泾川县,620821
6208,灵台县,620822
6208,崇信县,620823
6208,华亭县,620824
6208,庄浪县,620825
6208,静宁县,620826
6208,平凉工业园区,620871
6209,肃州区,620902
6209,金塔县,620921
6209,瓜州县,620922
6209,肃北蒙古族自治县,620923
6209,阿克塞哈萨克族自治县,620924
6209,玉门市,620981
6209,敦煌市,620982
6210,西峰区,621002
6210,庆城县,621021
6210,环县,621022
6210,华池县,621023
6210,合水县,621024
6210,正宁县,621025
6210,宁县,621026
6210,镇原县,621027
6211,安定区,621102
6211,通渭县,621121
6211,陇西县,621122
6211,渭源县,621123
6211,临洮县,621124
6211,漳县,621125
6211,岷县,621126
6212,武都区,621202
6212,成县,621221
6212,文县,621222
6212,宕昌县,621223
6212,康县,621224
6212,西和县,621225
6212,礼县,621226
6212,徽县,621227
6212,两当县,621228
6229,临夏市,622901
6229,临夏县,622921
6229,康乐县,622922
6229,永靖县,622923
6229,广河县,622924
6229,和政县,622925
6229,东乡族自治县,622926
6229,积石山保安族东乡族撒拉族自治县,622927
6230,合作市,623001
6230,临潭县,623021
6230,卓尼县,623022
6230,舟曲县,623023
6230,迭部县,623024
6230,玛曲县,623025
6230,碌曲县,623026
6230,夏河县,623027
6401,兴庆区,640104
6401,西夏区,640105
6401,金凤区,640106
6401,永宁县,640121
6401,贺兰县,640122
6401,灵武市,640181
6402,大武口区,640202
6402,惠农区,640205
6402,平罗县,640221
6403,利通区,640302
6403,红寺堡区,640303
6403,盐池县,640323
6403,同心县,640324
6403,青铜峡市,640381
6404,原州区,640402
6404,西吉县,640422
6404,隆德县,640423
6404,泾源县,640424
6404,彭阳县,640425
6405,沙坡头区,640502
6405,中宁县,640521
6405,海原县,640522
1301,石家庄市,
1302,唐山市,
1303,秦皇岛市,
1304,邯郸市,
1305,邢台市,
1306,保定市,
1307,张家口市,
1308,承德市,
1309,沧州市,
1310,廊坊市,
1311,衡水市,
1501,呼和浩特市,
1502,包头市,
1503,乌海市,
1504,赤峰市,
1505,通辽市,
1506,鄂尔多斯市,
1507,呼伦贝尔市,
1508,巴彦淖尔市,
1509,乌兰察布市,
2201,长春市,
2202,吉林市,
2203,四平市,
2204,辽源市,
2205,通化市,
2206,白山市,
2207,松原市,
2208,白城市,
3301,杭州市,
3302,宁波市,
3303,温州市,
3304,嘉兴市,
3305,湖州市,
3306,绍兴市,
3307,金华市,
3308,衢州市,
3309,舟山市,
3310,台州市,
3311,丽水市,
3501,福州市,
3502,厦门市,
3503,莆田市,
3504,三明市,
3505,泉州市,
3505,金门县,
3506,漳州市,
3507,南平市,
3508,龙岩市,
3509,宁德市,
3701,济南市,
3702,青岛市,
3703,淄博市,
3704,枣庄市,
3705,东营市,
3706,烟台市,
3707,潍坊市,
3708,济宁市,
3709,泰安市,
3710,威海市,
3711,日照市,
3712,莱芜市,
3713,临沂市,
3714,德州市,
3715,聊城市,
3716,滨州市,
3717,菏泽市,
4201,武汉市,
4202,黄石市,
4203,十堰市,
4205,宜昌市,
4206,襄阳市,
4207,鄂州市,
4208,荆门市,
4209,孝感市,
4210,荆州市,
4211,黄冈市,
4212,咸宁市,
4213,随州市,
4401,广州市,
4402,韶关市,
4403,深圳市,
4404,珠海市,
4405,汕头市,
4406,佛山市,
4407,江门市,
4408,湛江市,
4409,茂名市,
4412,肇庆市,
4413,惠州市,
4414,梅州市,
4415,汕尾市,
4416,河源市,
4417,阳江市,
4418,清远市,
4451,潮州市,
4452,揭阳市,
4453,云浮市,
4601,海口市,
4602,三亚市,
5101,成都市,
5103,自贡市,
5104,攀枝花市,
5105,泸州市,
5106,德阳市,
5107,绵阳市,
5108,广元市,
5109,遂宁市,
5110,内江市,
5111,乐山市,
5113,南充市,
5114,眉山市,
5115,宜宾市,
5116,广安市,
5117,达州市,
5118,雅安市,
5119,巴中市,
5120,资阳市,
5301,昆明市,
5303,曲靖市,
5304,玉溪市,
5305,保山市,
5306,昭通市,
5307,丽江市,
5308,普洱市,
5309,临沧市,
6101,西安市,
6102,铜川市,
6103,宝鸡市,
6104,咸阳市,
6105,渭南市,
6106,延安市,
6107,汉中市,
6108,榆林市,
6109,安康市,
6110,商洛市,
6301,西宁市,
6501,乌鲁木齐市,
6502,克拉玛依市,
1401,太原市,
1402,大同市,
1403,阳泉市,
1404,长治市,
1405,晋城市,
1406,朔州市,
1407,晋中市,
1408,运城市,
1409,忻州市,
1410,临汾市,
1411,吕梁市,
2101,沈阳市,
2102,大连市,
2103,鞍山市,
2104,抚顺市,
2105,本溪市,
2106,丹东市,
2107,锦州市,
2108,营口市,
2109,阜新市,
2110,辽阳市,
2111,盘锦市,
2112,铁岭市,
2113,朝阳市,
2114,葫芦岛市,
2301,哈尔滨市,
2302,齐齐哈尔市,
2303,鸡西市,
2304,鹤岗市,
2305,双鸭山市,
2306,大庆市,
2307,伊春市,
2308,佳木斯市,
2309,七台河市,
2310,牡丹江市,
2311,黑河市,
2312,绥化市,
3201,南京市,
3202,无锡市,
3203,徐州市,
3204,常州市,
3205,苏州市,
3206,南通市,
3207,连云港市,
3208,淮安市,
3209,盐城市,
3210,扬州市,
3211,镇江市,
3212,泰州市,
3213,宿迁市,
3401,合肥市,
3402,芜湖市,
3403,蚌埠市,
3404,淮南市,
3405,马鞍山市,
3406,淮北市,
3407,铜陵市,
3408,安庆市,
3410,黄山市,
3411,滁州市,
3412,阜阳市,
3413,宿州市,
3415,六安市,
3416,亳州市,
3417,池州市,
3418,宣城市,
3601,南昌市,
3602,景德镇市,
3603,萍乡市,
3604,九江市,
3605,新余市,
3606,鹰潭市,
3607,赣州市,
3608,吉安市,
3609,宜春市,
3610,抚州市,
3611,上饶市,
4101,郑州市,
4102,开封市,
4103,洛阳市,
4104,平顶山市,
4105,安阳市,
4106,鹤壁市,
4107,新乡市,
4108,焦作市,
4109,濮阳市,
4110,许昌市,
4111,漯河市,
4112,三门峡市,
4113,南阳市,
4114,商丘市,
4115,信阳市,
4116,周口市,
4117,驻马店市,
4301,长沙市,
4302,株洲市,
4303,湘潭市,
4304,衡阳市,
4305,邵阳市,
4306,岳阳市,
4307,常德市,
4308,张家界市,
4309,益阳市,
4310,郴州市,
4311,永州市,
4312,怀化市,
4313,娄底市,
4501,南宁市,
4502,柳州市,
4503,桂林市,
4504,梧州市,
4505,北海市,
4506,防城港市,
4507,钦州市,
4508,贵港市,
4509,玉林市,
4510,百色市,
4511,贺州市,
4512,河池市,
4513,来宾市,
4514,崇左市,
5201,贵阳市,
5203,遵义市,
5204,安顺市,
5205,毕节市,
5206,铜仁市,
5401,拉萨市,
5405,山南市,
6201,兰州市,
6203,金昌市,
6204,白银市,
6205,天水市,
6206,武威市,
6207,张掖市,
6208,平凉市,
6209,酒泉市,
6210,庆阳市,
6211,定西市,
6212,陇南市,
6401,银川市,
6402,石嘴山市,
6403,吴忠市,
6404,固原市,
6405,中卫市,
4419,东莞市,441900
4420,中山市,442000
4604,儋州市,460400
